Square Customer ID,Salesforce Contact ID,First Visit,Last Visit,Transaction Count, Total Spend ,Email Subscription Status
1ZK842M5JH2V0S1NEPQN799VVC,,1/16/2018,1/16/2018,1,$13.80 ,
EDKF3AM3JH1TS2XK8SJNJJ4TKG,,7/26/2022,7/26/2022,1,$400.00 ,unknown
M16DZGJMFS7H3C3QFG2A3X8HDG,,9/24/2019,9/24/2019,1,$100.00 ,unknown
YJZZHEZEG92FRHDZRQKNW806VW,,11/18/2017,11/18/2017,1,$10.00 ,
7Y0YE4DZJS3NNESTH68MSCC1JG,,8/7/2021,8/7/2021,1,$10.00 ,
12HR6WF8TS1V17WBE5AS16CYX0,,10/5/2019,10/5/2019,1,$18.00 ,
AA7XFKTJJH408QPTGJST2F4VQW,,4/4/2017,4/25/2017,2,$25.00 ,unknown
CCPFN454SH3YEW82WR56ZBP1N0,,4/23/2018,4/23/2018,1,$172.50 ,unknown
NF1V6QZ27X7X4TTFJB8YV9CAA4,,9/1/2016,9/1/2016,1,$5.00 ,
3RCYT31FV543D8FA7A31HYHYW8,,7/26/2016,8/19/2017,2,$48.00 ,
J36J64JQBKN8KWCJM7JARKVSD4,,3/4/2023,3/4/2023,1,$31.20 ,
H0DRZW85493M5DRVC6E1MHTG8W,,12/20/2022,3/8/2023,3,$98.20 ,
BYYGA332SD0FAQRF1SM5XQZ0T0,,1/16/2019,1/16/2019,1,$18.75 ,
13T91G2VBH51SDEXRFKRJF4JJW,,4/18/2015,12/26/2018,6,$137.00 ,
06WVT4EMWH72XBYCNWDB6X7RF0,,,,0, $-   ,
TQX5W6XXMN1C3BG3XG6PPSRC8R,,6/22/2022,6/22/2022,2,$50.00 ,
PKGZKTV1V17XGN61S9GQQ2F6XR,,2/3/2018,2/3/2018,2,$33.75 ,
GR5ZTH0DHH6NX59MCRZ0JXTYZM,,,,0, $-   ,
11KQAR3VB935V214F2V0DE6RPM,,10/21/2021,10/21/2021,1,$10.00 ,
0QSD3DZ25953H01TWCRBDJGRNW,,11/23/2021,11/23/2021,1,$15.00 ,
1XFFDKGRJD5F51ZT0D9G3KWN40,,1/19/2023,2/21/2023,2,$29.00 ,
TWET8JMPS523Z37PRWB80B54MW,,2/17/2022,2/17/2022,1,$25.00 ,
Q710MME78N3FNE89WEMH8N61SM,,6/24/2022,6/24/2022,1,$40.00 ,
H896Y74KRH56TTY67FMSMHB5S0,,10/18/2018,10/18/2018,1,$20.00 ,
RXAT7MJT4D5TK66JZHC35B1ZXW,,7/16/2022,7/16/2022,1,$45.00 ,
EJMRSCNXQH3H953QPCJYCE1VGM,,9/24/2019,9/24/2019,1,$265.00 ,unknown
ZHNCJZ3VJN0R2QS39JJY3Q4WW0,,4/26/2017,4/26/2017,1,$12.00 ,
KFDQXER8PN5DJT58MDK4P7MEK8,,5/12/2018,5/12/2018,1,$20.00 ,
7R9R0M3AYH3PAYZ9H9TBAFZ8VR,,6/11/2019,6/11/2019,1,$120.00 ,unknown
61FM7T4HXH2PKCAWN03VENC764,,10/12/2019,10/12/2019,2,$37.25 ,
CYG5JFVYPD289DBNG73H3QWSJW,,1/28/2023,1/28/2023,1,$175.00 ,
M9F58GXX5D0Q6NKKE0KBVKTY20,,5/28/2016,5/28/2016,1,$60.00 ,unknown
11STEFRHBS4X6MA9ZPWY0R93K4,,5/15/2018,10/12/2019,37,$512.00 ,
D3N1STNX9S0BQ4B06QME84MMV4,,6/1/2021,6/1/2021,1,$22.00 ,unknown
56E44AVM6D492H5MREKBS86A6W,,8/15/2015,8/15/2015,1,$10.00 ,unknown
75Q2295WGN77YMAHXSJC0AW2W4,,11/21/2015,3/5/2016,2,$221.85 ,unknown
RCG7VCT7DS6EVCAN4N58TVR7V0,,10/3/2019,10/3/2019,1,$200.00 ,
X8YZ4KT85H0QD41VJ0PEGH5CPR,,7/30/2021,10/9/2021,4,$48.00 ,unknown
1C44AREM814H0MAWRP653C4TQ0,,8/2/2016,8/2/2016,1,$10.00 ,
2E9QP277WH7H8X59NNK4ABJ5AM,,1/19/2017,1/19/2017,1,$225.00 ,unknown
VT70XTRRF164136GT045PR55AW,,9/1/2022,9/1/2022,1,$350.00 ,unknown
YPRGWYTFES5QZEEHRGJ79JJN04,,3/23/2017,3/5/2019,2,$175.00 ,unknown
N61ZRWDED97FBDCK8D6CPNZZX8,,4/24/2020,4/24/2020,1,$200.00 ,unknown
3427KKET5D73D8XXQXAC92KJ1R,,8/26/2022,9/14/2022,2,$27.50 ,
P69QEXW6QX7YK54JQ8HKDQAZ58,,10/6/2022,10/6/2022,1,$30.00 ,
03BTADN5KD4J2J5XK2AHHT65YW,,9/16/2017,9/16/2017,1,$7.00 ,
AQ21TX6QFS7RTQRYC5H3YP8FBM,,8/13/2016,8/13/2016,1,$5.00 ,unknown
ZV919881WS28KCDWF7KZW4GH3W,,8/24/2022,8/24/2022,1,$270.00 ,unknown
T3Y7MDKHC92R2VKW887AQE21YG,,8/6/2019,8/6/2019,1,$110.00 ,unknown
8P6DJ8X8DHAP1HJRKDHC9T9S4R,,2/23/2023,2/23/2023,1,,
DDFWACZY8S53F451097D0K1HKM,,3/2/2021,3/2/2021,1,$385.00 ,unknown
E9GTGG3PKD0H10P8SQNAAPFFJM,,6/1/2022,6/1/2022,2,$800.00 ,
ERYA50MRVS49TV97J70N2ESEQ4,,10/11/2017,10/11/2017,1,$15.00 ,
Z11W9H2MM97TGJFDB2BPJATD30,,8/6/2019,8/6/2019,1,$143.75 ,
MW5T0RF5KN36DC4QGBGWYZC948,,7/24/2021,7/24/2021,1,$415.00 ,
PM54D4XK0S2MB13XXCYPC19VVM,,9/8/2022,3/1/2023,2,$46.90 ,
QN6TGZ0A257QJQFJ2F4XBJ1WK4,,10/17/2015,10/17/2015,1,$163.00 ,unknown
FGM5146TH10ZTSBX6QN48NX4R8,,7/25/2019,7/25/2019,1,$35.00 ,
CJMJMQCPH578V3ENVB56DZWJ2G,,10/3/2015,3/5/2017,4,$74.25 ,
2F4PXXPXCS5CN2S0N5FWRHV688,,4/16/2022,4/16/2022,1,$700.00 ,unknown
RBQG3XKQ4H0BNC63MPBCQJFWF0,,9/7/2021,9/7/2021,1,$200.00 ,unknown
RS64R5Y4QRNH5671HPE6EGWT6W,,3/16/2023,3/16/2023,1,$49.50 ,unknown
CVDC2Y67512SMPW19F234NAR98,,5/4/2019,5/4/2019,1,$200.00 ,
4CJW7AVP8D1B6T1RBE0YNVH2W4,,6/9/2016,6/9/2016,1,$50.00 ,unsubscribed
TF3TRHYRRN6Q2K1S28X965J1ZW,,8/24/2017,8/24/2017,1,$48.00 ,
56G3YBD86N7KGXZ64R62EH27RG,,8/2/2019,8/2/2019,1,$15.00 ,
25W29V50YS620KAK1BMQEPMN8W,,6/25/2016,6/25/2016,1,$165.00 ,
4R2CP3Q0YX4G31Q7ET385CRJ0C,,3/8/2022,3/25/2022,2,$346.00 ,unknown
Y4ZCJZS8TS7BSC8W1NRWE3PYW8,,1/16/2016,7/17/2021,4,$76.00 ,unknown
CB6ZZ5MAKX22TQV9B4ZTJWTJEM,,1/17/2017,1/17/2017,1,$5.00 ,
SVG98DT7YN06MJMES27ADEZRAM,,5/2/2017,7/21/2020,4,$70.00 ,
1M4S5Q2XNS1EXE5AW9NZ3MTKG8,,10/23/2020,10/23/2020,1,$38.00 ,unknown
XFW05CR72S2JXDVB6FFDAM5D38,,3/8/2022,3/8/2022,1,$270.00 ,
RFZYNNNQYH7V54N8KZ0JGXFHM8,,4/22/2021,5/6/2021,2,$73.00 ,unknown
2FD9NWJ8EN3X6KFN08TCHFGTWG,,8/23/2018,8/23/2018,1,$10.00 ,unknown
F5QABFVRMN0AQ8VF0T7TADH3HC,,6/2/2020,6/2/2020,1,$40.00 ,
2HGBM1XMT13NYWQE9HB5R10YKG,,5/3/2016,5/3/2016,1,$50.00 ,unknown
QS6338NW7S7N2GNRQ25SATSFW8,,6/8/2016,6/8/2016,1,$8.00 ,unknown
QGV5867HRH221C5J85AQ5Z1N5M,,9/10/2021,9/10/2021,1,$255.00 ,unknown
RKZ74AYJC168S954Z8T36Z5FWW,,7/31/2020,9/11/2020,2,$550.00 ,
086WP50DZJ8RYNEXJC8DAHRYBW,,3/4/2023,3/4/2023,1,$40.00 ,unknown
T11G1WWW3D2MQ6C8Y45V8S6VNW,,8/28/2020,8/28/2020,1,$300.00 ,
892WQX2QD11EGQ2KXERCDAR57W,,6/30/2016,6/30/2016,1,$19.00 ,
A8GSMH0SQ94QAR16Q6Q49CFAE8,,7/25/2019,7/25/2019,1,$250.00 ,
V7187CR7H55WS2PRHR9E0M3CRM,,10/9/2020,10/9/2020,1,$100.00 ,
N5AE97YNED18JW10Q9GZT52WEM,,2/16/2019,2/16/2019,1,$150.00 ,unknown
2T8QQ3CFNS5J5CNDTF3YVRPCV8,,3/27/2021,3/27/2021,1,$25.00 ,unknown
FT86AHK4N52H57WSGNX9FDDDA4,,11/12/2020,11/12/2020,1,$54.00 ,unknown
JEFMWD087542N1SSP79RNJDAYR,,9/1/2022,9/1/2022,1,$180.00 ,
QW643XDV3X12AQGJ0FNEBMKQ88,,8/13/2015,8/13/2015,1,$150.00 ,
53P3SXWXR10T2Z1EXQWCGV1ZK8,,8/21/2018,8/21/2018,1,$10.00 ,
N68PG1N18X2YPN4NVQAA02NQMC,,8/4/2016,8/4/2016,1,$20.00 ,
W072KTFWTH2P30HK89WTR1JCJM,,11/17/2020,7/9/2021,2,$48.00 ,unknown
N2GW36GKJH1TWV7YZ0VE3SQN54,,1/30/2019,1/30/2019,1,$75.00 ,
CPYW4G8DAS46GTTNTGMHWS7YWR,,5/21/2019,5/21/2019,1,$75.00 ,unknown
GZAMT0DJYX4QD30HPVXV9JVZMW,,2/15/2020,2/15/2020,1,$175.00 ,unknown
BPZ8M7YVH9600XYSZBFWQCBRT0,,1/11/2017,1/11/2017,1,$165.00 ,
BVHE7E9N1S6Y19H8YN436ZBRD4,,3/5/2020,3/5/2020,1,$260.00 ,unknown
97S7QB4VT52NFA89EKFYN4DPEG,,5/14/2020,5/14/2020,1,$40.00 ,
ZP5GSYBTAD3QBEB8NE6QY5HWSC,,12/10/2022,12/10/2022,1,$805.00 ,unknown
1HZWB9AH9N392NVJRYFRCH5ZXW,,11/14/2015,11/14/2015,1,$38.00 ,
EYV3MP4G2X4QBCY02AH6JVDFSM,,1/29/2022,5/11/2022,2,$385.00 ,unknown
S6576TZ06H1PD7GRDH9ZYN4S5C,,10/14/2021,8/27/2022,3,$178.00 ,unknown
TCEZTX72VD19K4F66VBW2D788M,,7/26/2022,7/26/2022,1,$6.00 ,
99BA0J1DN9680TVN16JGM17BG0,,3/12/2019,3/12/2019,1,$8.00 ,
G65EQ2WY592MS34TDJJMM64C54,,9/17/2022,9/17/2022,1,$30.00 ,unknown
HF5P6E8T1N53XD0CGTXE0AM8BW,,3/18/2021,3/18/2021,1,,
CC5KD6YGXN0TDCR007MP20FCQG,,9/17/2022,9/17/2022,1,$649.00 ,
HJCKNZ5PPS0F17NEDSKKSFJYAG,,4/27/2021,4/27/2021,1,$100.00 ,
MPDAY4QATX7NNFMK3W1377WV2M,,12/13/2022,12/13/2022,1,$110.00 ,
H5AD11V6B56XPWXGW03MEP89NG,,9/20/2017,9/20/2017,1,$15.00 ,
WEMXJZW6SH1H2YMTMB5WWHSYAG,,9/29/2018,9/29/2018,1,$20.00 ,
9B80M5ZQZH046TH2BSHB7K3FX0,,4/12/2018,4/12/2018,1,$115.00 ,
13PRZMRCF52936ZJ9QAHRX4WGR,,1/23/2021,1/23/2021,1,$210.00 ,unknown
8KKNWHXRCH0V53238D3M0FE8ZM,,,,0, $-   ,
3MS6XQNRGD4GN62SJ78XF0S388,,2/10/2022,2/10/2022,1,$225.00 ,unknown
10RW99KZE96D6V3P99JN2VM5M8,,9/15/2018,9/15/2018,1,$11.50 ,
DDC46HCYBH0D8TNDCDS3HC5HH4,,5/16/2018,5/16/2018,1,$3.00 ,
690VVHM73S2WRJY184J4Z2PZXR,,11/22/2017,11/22/2017,1,$37.20 ,
VPRF1PHYPD62D7TADGD6KQDX2R,,9/27/2022,9/27/2022,1,$86.00 ,
F0NZVRJ54H1KK096F7QPVJZR8R,,8/10/2019,8/10/2019,1,$375.00 ,unknown
ZTPP6CKZJ95JZ3KJKWP22C0BJC,,8/11/2022,8/11/2022,1,$425.00 ,unknown
VSDTWFCA4H0TS3YB0GRNE1B3S8,,11/2/2021,11/2/2021,1,$65.00 ,unknown
YCZDQFBXG15P3CGBXTYNB2SCQW,,7/29/2017,1/18/2020,4,$321.00 ,
YVAKHHR87N2TX6RJAXV7EJ5QR0,,9/3/2020,9/3/2020,1,$150.00 ,unknown
42TDW6DTQ12B9FYQX6K2N5YVEM,,8/22/2019,1/16/2020,2,$220.00 ,
YE5NWT9EGD1QAW5YGA2KVGNGHG,,9/2/2017,9/2/2017,1,$125.00 ,
PHFFFFK8YJZD4XW6MVAEW5NF3M,,2/17/2023,2/17/2023,1,$25.00 ,
Q5D6CHH3PN0ZS7D45AS4DRPVAW,,7/20/2021,7/20/2021,1,$300.00 ,unknown
QH360B4CP94ACV6AA6AAZCPJ7R,,11/9/2017,11/9/2017,1,$6.00 ,
Q6TWBD5TJ12AS35CDR7H0N6RMC,,5/6/2021,5/6/2021,1,$24.00 ,unknown
96V0RTR3N573501HTBTX9BPXTW,,9/7/2019,9/7/2019,1,$125.00 ,unknown
WWTXZQ5ANS41K1SXD0G7799G74,,9/25/2020,9/25/2020,1,$16.00 ,
B3GH1Z1TW13AN6TDCS6H7MQJ4G,,12/10/2022,12/10/2022,2,$42.00 ,
BHDGVJZDD95FK0YX72YE4DDEMM,,1/10/2023,1/10/2023,1,$300.00 ,
Z7JH39QPVX4DF66PS7F1SNH7N0,,1/25/2021,5/27/2021,2,$240.00 ,unsubscribed
W4HKHNCJBN6PD9PJ4W791XM8W0,,8/12/2021,8/12/2021,1,$252.00 ,
AH0CZSHRDD1GMN4HD7PFX3BB38,,6/22/2019,3/6/2020,2,$27.50 ,
VJD9NXN7QH2KQCMDSTSMCRE41W,,5/28/2022,7/21/2022,3,$57.50 ,unknown
XDYDAM0D854M3088VDFW3T8SEC,,7/30/2021,7/30/2021,1,$10.00 ,
521APNGJ9X45RGCE257V8VY6T0,,7/27/2019,7/27/2019,1,$7.00 ,
K2VTKYG3JX0TQE19R86X65ZWAW,,12/28/2021,7/29/2022,3,$76.00 ,unknown
DD75606XJN7AV61YY9822F39FC,,12/20/2022,12/20/2022,1,$15.00 ,
M302T3FHXD68QAZ1MDT1J2HGTG,,1/22/2022,1/22/2022,1,$46.00 ,
N02RMNGD794X0K693TPB9813CR,,4/15/2017,4/15/2017,1,$9.00 ,unknown
SA876NV5QH7SYMRXWT0A67732M,,9/11/2018,9/11/2018,1,$110.00 ,
0JHS346TVH2P7726PMAPK0GMS0,,7/23/2020,7/23/2020,1,$200.00 ,unknown
624RE339NS6NEZ1V47RJAV4XV4,,6/22/2016,4/9/2021,8,$98.00 ,unknown
3CHBXHMCNS224W8J54AHG0F5VM,,7/23/2015,7/23/2015,1,$35.00 ,
P9V9ZMEZHS2AARBW987E6W5HR8,,8/21/2018,8/21/2018,1,$5.00 ,
1R3SFFPZ4535JVBFZPE876WYTM,,8/29/2015,8/29/2015,1,$100.00 ,unknown
AQQA4ZBDE5683AB2N2E397D7J0,,9/25/2020,9/25/2020,1,$365.00 ,
04MJRAXH914SZ2FCEDPGA9V1ZM,,5/7/2019,6/22/2019,3,$21.00 ,unknown
P42VSXB7210JYJN3A6DMZ2AGW0,,10/17/2015,10/17/2015,1,$125.00 ,unknown
AGBZESM6HX7D92TJY4KDEMXRQR,,10/16/2020,10/16/2020,1,$25.00 ,
2F4HSPVEXD3VD4DB1JG5JEDG5G,,8/21/2019,8/21/2019,1,$210.00 ,
D9VC7GZB5N550W91K10RGNBGD0,,8/25/2018,8/25/2018,1,$100.00 ,
FQWG83C23N07Q237TB2CPQE5PG,,9/17/2021,9/17/2021,3,$980.00 ,unknown
E0BMAEAQ093M57XVSD1HN9ZPYR,,12/16/2022,12/16/2022,1,$82.00 ,
8HMWY33GE92F4PN8JF3E16PXCC,,9/5/2015,9/5/2015,1,$90.00 ,unknown
3JYX74YFK50ZB3N6TVMVTV17NR,,8/30/2022,1/21/2023,2,$466.50 ,unknown
ZSY0KQAG8S2G98G9NVQCPQEXN0,,10/25/2022,10/25/2022,1,$13.00 ,
H46NXYY4R15SNB2YSPRFQ4BEJ8,,8/24/2021,8/24/2021,1,$67.00 ,
D63JN22YM52P7CD04783M3MD3M,,8/17/2022,8/17/2022,1,$115.50 ,
BKYW609RBN1E3CWEN8Y397TAF0,,4/13/2021,4/13/2021,1,$15.00 ,unknown
NX7KSAZT3H6B2YRHAYHXAKW1VW,,8/28/2018,8/28/2018,1,$115.00 ,unknown
EBYCWR3KFN4F1FGQGARXRZ5JRC,,1/26/2022,7/30/2022,2,$48.00 ,
GGGCJ1FJ3S0E5ESQEX90GJZ2D0,,7/9/2020,7/9/2020,1,$150.00 ,unknown
BXYNS7EH596D0J248JP4DKGT1R,,5/27/2017,9/30/2017,2,$28.00 ,
88GPAW5DW56FYWHTYW28PZVTW8,,7/7/2016,7/7/2016,1,$100.00 ,unknown
3CY7JFM1Y14E9DRTNR0A3CR36G,,8/3/2022,8/3/2022,1,$27.00 ,
YB02X22CB55QQCWT88YXNEZ6BC,,8/30/2019,10/22/2019,2,$255.00 ,unknown
4B8N3EB5MN6QS4PZKNZPB6Y7PW,,,,0, $-   ,
N4NM2S1AJ919B6AR9NJP59QNHR,,2/26/2022,3/10/2022,2,$375.00 ,unknown
R5VQKAWHSS1JNA4RH0NNQ6M22C,,3/24/2022,3/24/2022,1,,unknown
C44X44NZW93X76B7JXA7AD4AWC,,7/23/2021,7/23/2021,1,$400.00 ,unknown
F4XVN8JE4126Q1P58RKMGV6GG8,,1/6/2022,1/6/2022,1,$300.00 ,unknown
4FPNRESS5D05KE4F630ZWXWZJ0,,3/13/2021,3/13/2021,1,,unknown
7JP97D45SX77WJ7FFSRNC06ZD4,,6/5/2018,6/5/2018,1,$75.00 ,unknown
SF0QCCA5BD1JBF0N2TMY9EP92R,,9/28/2022,9/28/2022,1,$659.00 ,unknown
X55BAZKNRS64B6R18FJE4P1C0G,,5/4/2021,5/4/2021,1,,unknown
E5R7EQFZGS005DMFGMN6KW4DAG,,7/19/2022,7/19/2022,1,,unknown
J3S9RRJQ5X7F99F0P3DRBQVEE4,,5/1/2021,5/1/2021,1,,unknown
TY5VXT2DGH7XQ56ERYTP2APFM4,,5/10/2022,5/10/2022,1,,unknown
95WVNSWRXN5V14D4FGCE5B43KC,,7/26/2022,8/26/2022,3,$580.00 ,unknown
GZCQ0X1HD55739RBRNSEZJ75V0,,3/22/2022,3/22/2022,1,,unknown
JDC7PRMTYX2ED1CRF83AM0QAMM,,5/11/2021,5/11/2021,1,,unknown
D76B7X6HADEYFFDVBZPH3ECXJ8,,10/29/2022,10/29/2022,1,,unknown
2VZ9F607BEHTM9FJ7TFS25134M,,2/17/2023,2/17/2023,1,$315.00 ,unknown
APSYV0ZT0X2X9A4SGV06JPW54G,,4/29/2021,4/29/2021,1,,unknown
9JJDDCNSN53VMPGG0DSM227GBR,,1/8/2019,1/8/2019,1,$75.00 ,unknown
B7G07KS4054V54Y944R70PNV4R,,4/13/2021,4/13/2021,1,,unknown
5MWC7HVWA5219E87V4M8W6KGKG,,7/21/2022,7/21/2022,1,$50.00 ,unknown
RKAHE4X0C97630ST9W2KHGHVRG,,7/16/2022,7/16/2022,1,$20.00 ,unknown
5A4KE7A5Q54YD2W235WRBAPWNM,,8/19/2022,8/19/2022,1,$599.00 ,unknown
JZ1D1NQX65PG2W1NXXAJG61NE0,,3/9/2023,3/9/2023,1,$105.00 ,unknown
X9R2S5W24H2FX08KDRD82ZM3BC,,10/12/2021,10/12/2021,1,,unknown
Y8437FG9Q9677FF7RXZ6H7DT7R,,9/30/2022,11/12/2022,3,$674.50 ,unknown
QT9458VCAH0HQ8V0V9T92W6JX0,,2/27/2021,2/27/2021,1,$100.00 ,unknown
WQCY8Q2CXX1B19AZZNGNK6W2WM,,10/1/2021,10/1/2021,1,,unknown
VJ2ANM06ZGPAD41C6J865271A0,,9/8/2022,9/8/2022,1,,unknown
BXP1J3449H0BN82W17YT623MDW,,4/29/2022,4/29/2022,1,$350.00 ,unknown
7HF6ZNVG2S6QB8P1CJXTP2WCPC,,2/27/2021,2/27/2021,1,$15.00 ,unknown
HB2J3HCKQX0FXE4Y0PCRK3AEQC,,5/6/2021,5/6/2021,1,$162.00 ,unknown
QPXT90AESH5TF4DPECJFVPSJQG,,10/7/2021,10/7/2021,1,,unknown
MV4X6QJW9S44361H56F63MSF1C,,4/23/2021,4/23/2021,1,,unknown
CVZY9KKFDD5094D2C25Y8V3TW4,,12/9/2021,12/9/2021,1,,unknown
XG5JMHB5CN1WS2Z459FB5F4904,,10/22/2020,10/22/2020,1,$13.00 ,unknown
18J6VV5GNS4C57GRJWJ66Z3ET4,,5/1/2021,5/1/2021,1,,unknown
9PMAWVGPGD6E78HBX5EMJT3B4R,,9/14/2021,9/14/2021,2,$270.00 ,unknown
AB3M06B2CD7EN57VYFBBYVMFGC,,8/5/2021,8/5/2021,1,,unknown
D4CG0EEAZX04K5TRJESKA7JE7M,,10/16/2021,10/16/2021,1,$25.00 ,unknown
PXC9Z5FHFS6VZ25Q3E8N416XYG,,7/22/2021,7/22/2021,1,,unknown
NAZ2KAAKBH1GZ56FCJXRAGXMBM,,9/14/2021,9/14/2021,1,$14.00 ,unknown
4FG2MQ1VDBWMZWEQ8WCA9ACHKM,,1/13/2023,1/13/2023,1,$25.00 ,unknown
EDK0GNFZ2H6KH4VARYWA2TJNHR,,12/9/2021,2/11/2022,2,,unknown
A12ABFY4FH6WNFF8VE5ER2HTTW,,8/12/2021,8/12/2021,2,$500.00 ,unknown
Y8GQMHV9XN7V38ZPDZH0Y7SG68,,10/5/2021,10/5/2021,1,,unknown
DPTF15ECWN0BK37AW2CM5JS5J4,,8/18/2022,8/18/2022,1,$525.00 ,unknown
RVGQ261YES7D9FS4RX6BTH7DSC,,3/25/2021,3/25/2021,1,$100.00 ,unknown
BF4NXSXD0D4KZ9Z12FESS8R990,,4/8/2021,4/8/2021,1,$40.00 ,unknown
456B0ZQ5J142FA3XKQR5PN18RM,,4/15/2021,5/20/2021,2,$225.00 ,unknown
4ZNY7MC6CS0ZQDR6TA4XZVNY2M,,7/8/2022,7/8/2022,1,,unknown
TBYMZXQ4RS50N0SQXGT26503CC,,1/16/2020,1/16/2020,1,$480.00 ,unknown
E23NSC5H7X7ZFF1QHFCP61E69W,,4/15/2022,4/15/2022,1,$356.50 ,unknown
BAMVBZ6ARN1BX4JTGXNR8R3H90,,6/4/2021,6/4/2021,1,,unknown
GV6QFT9BT49HR80V2AVB40A0YG,,3/11/2023,3/11/2023,1,,unknown
1EC5ZK4CEM0QEZQ1NP2MASJ0BM,,3/11/2023,3/11/2023,1,,unknown
27WRFD1ESX61D7SSYZ8C2MHMNW,,6/21/2022,6/21/2022,1,$200.00 ,unknown
THHSPHCMQX34PY99Y0BME5CZSW,,5/22/2019,5/22/2019,1,$20.00 ,unknown
2WGMGH1P8N2DH25WXS5W9X868G,,2/25/2022,2/25/2022,1,$25.00 ,unknown
R8WF82ZSMN0354KQ4CADDABG20,,7/17/2021,7/17/2021,1,$100.00 ,unknown
5QYJS6AS9N7AN8E1CCBJJC4N9R,,1/15/2021,1/15/2021,1,,unknown
KKYFYVV25D0D3E1DW135HP96PG,,11/20/2020,11/20/2020,1,,unknown
ESBN4ET1WH4T9FCA4XYWPM5AJ4,,8/19/2021,8/19/2021,1,,unknown
GB9NCDQSWS3MSAKWGH15N96H0W,,5/6/2021,5/6/2021,1,,unknown
TQJNTG9J250SMWJEQBKG7E2PCW,,5/11/2019,5/11/2019,1,$100.00 ,unknown
G8V8FZW8HX2SVFVCGH3700PTF4,,5/28/2022,5/28/2022,1,$15.00 ,unknown
MM809YE1JX2NDDSK8EFZFDPSQG,,11/10/2020,11/10/2020,1,$225.00 ,unknown
9H5FQ8TW1D4WB0B18ZQ8ZJJVP0,,4/8/2021,4/8/2021,1,,unknown
DS2MG5MEGX19Q2GN974CNRH3VC,,5/25/2021,5/25/2021,1,,unknown
Z6A5FX8SXH5MKA40S7GV476M98,,8/31/2021,8/31/2021,1,,unknown
21KPMDMN1S2S5EWSR9GMNBCHVG,,5/1/2021,5/1/2021,1,,unknown
4B98E41KJ10YF0CAK61P3TPWDW,,4/20/2021,4/20/2021,1,$20.00 ,unknown
GCDFJN90G92Z5CH068PMGBV9VM,,6/10/2021,6/10/2021,1,$250.00 ,unknown
NXWEGDSAR166NCKGKZ8CC0BCW0,,8/10/2022,8/10/2022,1,$945.00 ,unknown
EGS4Y4KZ5S6NH0JBFBAD7CP7WM,,4/17/2021,4/17/2021,1,,unknown
3F1X7A15T50XHD6F52KAHB7SJM,,9/10/2022,9/10/2022,1,$525.00 ,unknown
BR4AXMGQJ54AF50VJ9GEGDTAD8,,3/2/2021,3/2/2021,1,$150.00 ,unknown
TA26PCE3TH73XCCHN0TKVS8M6C,,4/20/2021,4/20/2021,1,,unknown
38JVGNG9JAVSDFKCW18H0XFH68,,10/20/2022,10/20/2022,1,$18.00 ,unknown
BB4M6PSR0N6V30JM16SH1TZ00R,,9/9/2022,9/9/2022,1,$449.00 ,unknown
7EEAE4HXXH6JND6R20PDSMQ9X8,,7/29/2021,7/29/2021,1,,unknown
THEQP1T6012057VJ15BFV6HBPW,,12/14/2022,12/14/2022,1,$150.00 ,unknown
BHEX131ZX10XBE3BER994KQ31W,,4/13/2021,4/13/2021,1,,unknown
AWAZBFVT8S2J752YK77AVZQGWW,,7/29/2021,7/29/2021,1,$150.00 ,unknown
45WG9HR3Z917YYG0XZ591VFQQ8,,6/16/2018,3/27/2021,2,$42.00 ,unknown
FMG0DV8KRH7VF9XYGX25TFPDD0,,9/30/2021,9/30/2021,1,,unknown
MJD22XH8AX7MDDXC737JXJYH3R,,6/4/2021,6/4/2021,1,$40.00 ,unknown
YF9MKKTR1D7250G01Y1VHSW19C,,4/22/2021,4/22/2021,1,$10.00 ,unknown
MWXET0B0QH3T129Q8ZEW6XTFCG,,5/11/2021,5/11/2021,1,$75.00 ,unknown
AQ5PWYMVYS3CKAE7Y39QDGMVM4,,12/7/2019,12/7/2019,1,$100.00 ,unknown
3M8YG6FDKS6V7A69X3QFS1YXWR,,7/2/2021,7/2/2021,1,$5.00 ,unknown
KJB232T6YS1PF0JRD631F1BG5W,,4/30/2022,4/30/2022,1,$47.15 ,unknown
VWZKWB2CED1PD1R132RHXKTXBR,,9/7/2021,9/7/2021,1,$51.00 ,unknown
EFHP605CC95WH7TGHSEMRBAXP4,,12/10/2020,12/10/2020,1,$575.00 ,unknown
VKMQZXHK754QNBJ4AT2W1MX9HM,,10/19/2019,10/19/2019,1,$50.00 ,unknown
GE6A06A0RS4S30TH7BHQCP9C30,,9/30/2021,9/30/2021,1,,unknown
FCFQ3MM6J55TX4B8B7ECGDX5K8,,12/30/2022,1/7/2023,2,$770.00 ,unknown
VM7BS47PKX7TQB1P7QHSYEMBHC,,9/9/2021,9/9/2021,1,,unknown
GNHA7PRJZS0Z51XYMAC8634ZP0,,5/1/2021,5/1/2021,1,,unknown
SP6GEZJ4VWW2N94XG2HHNMQ66R,,,,0, $-   ,unknown
XGX26J3J7N3KH8VPWGSQRX8D5R,,3/20/2021,3/20/2021,1,$300.00 ,unknown
3DCY3RK0TYVQNS8TZ7314YJRZR,,12/1/2022,12/1/2022,1,,unknown
ARHQW5881N2EV1GQFFWFM3VBSG,,2/4/2022,2/4/2022,1,,unknown
